"record_id","site","state_territory","source","county_fips","counties_served","population_served","sample_id","sample_collect_date","sample_type","sample_matrix","sample_location","flow_rate","concentration_method","pasteurized","pcr_type","extraction_method","major_lab_method","inhibition_detect","inhibition_adjust","ntc_amplify","pcr_target","pcr_gene_target_agg","pcr_target_avg_conc","pcr_target_units","lod_sewage","pcr_target_detect","pcr_target_avg_conc_lin","pcr_target_flowpop_lin","pcr_target_mic_lin","hum_frac_target_mic","hum_frac_mic_conc","hum_frac_mic_unit","rec_eff_percent","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","date_updated"
"74ba3f9756f6527ecdc5cc4f8e33006a","512","in","State_Territory","18067","Howard","45000","80746df1ba0af0f3320f5b97e0093829","2024-11-11","24-hr time-weighted composite","raw wastewater","wwtp","6.2","ceres nanotrap","no","qiagen dpcr","promega ht tna kit","0","no","no","no","fluav","infa1 and infa2 combined","8480.0","copies/l wastewater","24960.0","no","12480.0","6508869.12","0.00026","pmmov (gt-digital)","48608000","copies/l wastewater","78.6383","bcov vaccine","raw sample","4.63","2026-07-31T11:01:00.000"
"b975f22cfb202331b8d3e7fe44486512","1008","mn","State_Territory","27067","Kandiyohi","21015","f5886bd2172db8075253c82230ccef5e","2026-01-22","24-hr flow-weighted composite","raw wastewater","wwtp","2.31","ceres nanotrap","no","qiagen dpcr","promega ht tna kit","200","no","no","no","fluav","infa1 and infa2 combined","88770.0","copies/l wastewater","25000.0","yes","88770.0","36936911.87152","0.00088","pmmov (gt-digital)","101200000","copies/l wastewater","27.0","bcov vaccine","raw sample","6.96981","2026-07-31T11:01:00.000"
"72bad1cbe1eb9b0c9f65066982a6f834","1807","ri","CDC_Verily","44003","Kent","30000","df675de87c294f6386f241e2cdf582a8","2025-01-14","24-hr flow-weighted composite","post grit removal","wwtp","5.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","53938.5885","copies/l wastewater","1500.0","yes","53938.5885","34029855.48573","0.00072","pepper mild mottle virus","74470689.03385","copies/l wastewater","146.0","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"7897a0ac7a8f1ea5a90972d377bd03ee","430","il","State_Territory","17031","Cook","217106","71bdb6f4ebabe93c8809e94d5db2a8f2","2022-12-04","24-hr time-weighted composite","raw wastewater","wwtp","18.9","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","36075.0","copies/l wastewater","4050.0","yes","36075.0","11887980.82273","0.000060","pepper mild mottle virus","588189375","copies/l wastewater","100.5436","bcov vaccine","raw sample","6.09166","2026-07-31T11:01:00.000"
"86c4a98e006f040834987a63aa7ac449","148","ca","State_Territory","06075, 06081","San Mateo, San Francisco","750000","6d6e708db61a046852298b82fe593f38","2023-03-19","24-hr time-weighted composite","raw wastewater","wwtp","143.8","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","544340.52","0.0","pepper mild mottle virus","156090190","copies/l wastewater","65.3","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"6bc274bde1cbba8ac429e8a76f6de7e2","360","hi","CDC_Verily","15003","Honolulu","400000","236b807263d6584d3749c360275aa549","2025-11-17","24-hr flow-weighted composite","post grit removal","wwtp","55.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","4416.15253","copies/l wastewater","1500.0","yes","4416.15253","2298574.26967","0.000050","pepper mild mottle virus","86766723.64308","copies/l wastewater","33.1","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"ad45d495f425522cb958855f7d3d99bd","1016","mn","State_Territory","27105","Nobles","13947","7311f4f34ff37f42aa383af1e60e9f14","2025-10-01","24-hr flow-weighted composite","raw wastewater","wwtp","1.465","ceres nanotrap","no","qiagen dpcr","promega ht tna kit","200","no","no","no","fluav","infa1 and infa2 combined","23970.0","copies/l wastewater","25000.0","no","12500.0","4970254.35578","0.000020","pmmov (gt-digital)","716700000","copies/l wastewater","34.0","bcov vaccine","raw sample","6.96939","2026-07-31T11:01:00.000"
"af0ce2e957abb31840324103c8202c13","139","ca","CDC_Verily","06065","Riverside","91980","37655d1548e2ff6e8df53ccf74f67499","2025-12-02","24-hr time-weighted composite","post grit removal","wwtp","6.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","185195.69472","0.0","pepper mild mottle virus","322296273.96923","copies/l wastewater","43.6","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"ca30301f0351ebcf842ae481c3f241fc","2157","wi","State_Territory","55109","Saint Croix","19680","bff7687873eab8f81ee25b89c4afb4cf","2025-06-02","24-hr flow-weighted composite","raw wastewater","wwtp","1.352","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","49893.0","no","24946.5","6487434.6772","0.00010","pepper mild mottle virus","240080000","copies/l wastewater","42.101","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"bac168ee884f01bf70ce6a2fa2907014","71","ar","CDC_Verily","05055","Greene","25000","3498a30f03a3f17ab386378fa689a22c","2026-05-14","24-hr time-weighted composite","post grit removal","wwtp","3.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","397467.0","0.000010","pepper mild mottle virus","110100557.76","copies/l wastewater","101.9","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"60f3d0bcf9fa240037bcfe117ed20257","2119","wi","State_Territory","55025","Dane","10757","55dcb751006d45154d589ca3b93db650","2024-01-10","24-hr flow-weighted composite","raw wastewater","wwtp","1.004","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","17600.0","copies/l wastewater","49893.0","no","24946.5","8813815.28534","0.00014","pepper mild mottle virus","182960000","copies/l wastewater","49.031","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"47c262931228a61fc2e148c65859cb72","456","il","State_Territory","17097","Lake","126629","0a036247894b0d0a29cd41387d8abacd","2024-08-07","24-hr time-weighted composite","raw wastewater","wwtp","19.0","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","1150157.27045","0.0","pepper mild mottle virus","563287500","copies/l wastewater","23.16814","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"8158bcbf0cb8ff021a1952bd9299afac","581","ky","State_Territory","21199","Pulaski","7500","3f8df3f235ea5e4f97f8c68a4e9212de","2026-05-26","24-hr flow-weighted composite","raw wastewater","wwtp","1.293","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","0","not tested","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","10245.9","no","5122.95","3343252.33393","0.000040","pepper mild mottle virus","135260932.2","copies/l wastewater","46.16529","bcov vaccine","raw sample","3.84973","2026-07-31T11:01:00.000"
"f2cd3aeae76ed0ff59d234be3df82d26","2119","wi","State_Territory","55025","Dane","10757","9f26ecb5f5319ba32646ff9404e673b4","2023-08-09","24-hr flow-weighted composite","raw wastewater","wwtp","1.064","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","no",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","49893.0","no","24946.5","9340537.31434","0.00014","pepper mild mottle virus","178800000","copies/l wastewater","74.439","bcov vaccine","raw sample","4.863","2026-07-31T11:01:00.000"
"d236046c8c0ccbe27536902586882714","2599","in","State_Territory","18127","Porter","38882","3cb30240d51c2feed389f600f351f3dd","2026-05-26","24-hr time-weighted composite","raw wastewater","wwtp","3.43","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","24960.0","no","12480.0","4167464.29093","0.000030","pmmov (gt-digital)","411520000","copies/l wastewater","157.04965","bcov vaccine","raw sample","4.63","2026-07-31T11:01:00.000"
"5e042768cb9559295ff19a19c4046adf","458","il","State_Territory","17101","Lawrence","4399","264b901e8b96425466f86768a8ff1a2c","2024-05-28","24-hr flow-weighted composite","raw wastewater","wwtp","0.78","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","1359181.47306","0.000080","pepper mild mottle virus","25219687.5","copies/l wastewater","40.48283","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"398b19be34b6cc0b3c7b8ac15ec8c7d4","2157","wi","State_Territory","55109","Saint Croix","19680","27782a8ec7bc51aca4fb0edd18439ac2","2024-06-27","24-hr flow-weighted composite","raw wastewater","wwtp","2.3","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","49893.0","no","24946.5","11036316.38872","0.00023","pepper mild mottle virus","110640000","copies/l wastewater","42.101","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"c8adab10c5889aa0cae35914486da19d","94","ca","State_Territory","06001, 06013","Alameda, Contra Costa","740000","bcdeb1a7464ed4ce1fdf0361d5f66342","2023-01-03","grab","raw wastewater","wwtp","125.3","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","56261.15926","copies/l wastewater","1500.0","yes","56261.15926","36061169.36558","0.00013","pepper mild mottle virus","449153556.3","copies/l wastewater","69.80358","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"840bc48dcecec7aaa31d4dd4c6597fc5","740","ma","CDC_Verily","25013","Hampden","55000","f0f5f847e6aa6f3c148165f5473e7f5d","2026-05-03","24-hr time-weighted composite","post grit removal","wwtp","7.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","361333.63636","0.000010","pepper mild mottle virus","79564800.56615","copies/l wastewater","90.0","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"d482c51892523383e3197965f286b2eb","495","il","State_Territory","17187","Warren","10836","43a23a44bce3b31a305e79b818783e76","2023-12-12","24-hr time-weighted composite","raw wastewater","wwtp","2.303","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","8100.0","copies/l wastewater","4050.0","yes","8100.0","6516610.11628","0.00191","pepper mild mottle virus","4240125.0","copies/l wastewater","6.16555","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"b52a013e8f2e34a3dd8e0eeb64f69ee2","165","ca","State_Territory","06079","San Luis Obispo","47545","ae3fc11ac68100738975db4bbe65c169","2025-04-07","24-hr time-weighted composite","post grit removal","wwtp","4.79","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","286024.80808","0.0","pepper mild mottle virus","422935500","copies/l wastewater","83.8","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"b0dfdf4510bee20cdc45aa4cf6e66bbd","1823","sc","State_Territory","45055","Kershaw","8825","7336da5f9336b9fc56ddc2789d3e13b3","2024-11-03","24-hr time-weighted composite","raw wastewater","wwtp","1.114","ceres nanotrap","yes","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","2","not tested","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","3100.0","no","1550.0","740651.57847","0.00079","pmmov (gt-digital)","1962776.957","copies/l wastewater","1.46777","bcov vaccine","raw sample","4.39468","2026-07-31T11:01:00.000"
"0fb130b2376dd7f640b1a96ba1c710ab","32","az","State_Territory","04015","Mohave","37500","3e052aceaefbcd438245d2a9b506c486","2024-12-11","24-hr time-weighted composite","raw wastewater","wwtp","0.854","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","6","no","no","no","fluav","infa1 and infa2 combined","14270.94","copies/l wastewater","4750.0","yes","14270.94","1230243.16533","0.000040","pmmov (gt-digital)","321022307.6","copies/l wastewater","0.3138","bcov (gt-digital)","raw sample","2.5","2026-07-31T11:01:00.000"
"bf374021595bc485d8708bf311d8ff82","1790","pa","CDC_Verily","42091","Montgomery","13000","3d5e40b011767f207e74960288c9fccc","2026-07-14","24-hr flow-weighted composite","post grit removal","wwtp","1.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","218388.46154","0.0","pepper mild mottle virus","366315579.81538","copies/l wastewater","98.4","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"949e25aefb96da3f48b13de5708519aa","727","md","CDC_Verily","24003","Anne Arundel","91838","4f5120bb376a2e8ca67eb062b1554c07","2025-10-15","24-hr flow-weighted composite","post grit removal","wwtp","6.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","185482.04447","0.000010","pepper mild mottle virus","98962834.28923","copies/l wastewater","70.0","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"574fc6445b0195d56f75024d3c519ee9","103","ca","State_Territory","06023","Humboldt","45000","4dd1f550df8f7813219a0013640b8011","2024-08-19","grab","post grit removal","wwtp","7.111","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","448632.99","0.0","pepper mild mottle virus","491226940","copies/l wastewater","75.2","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"b29fef6c76cff47144571ee4bcec11da","93","ca","CDC_Verily","06001","Alameda","60000","fcb98bac0cfc3c3978e6639842cd72f8","2025-09-25","24-hr flow-weighted composite","post grit removal","wwtp","4.3","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","203465.25","0.0","pepper mild mottle virus","454947265.72308","copies/l wastewater","119.1","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"6cd762447227469a5daf788a387fc35a","101","ca","CDC_Verily","06017","El Dorado","30000","e5f3342c9fd40f723a902923ec35ecbf","2024-02-11","24-hr flow-weighted composite","post grit removal","wwtp","4.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","6211.9705","copies/l wastewater","1500.0","yes","6211.9705","3135305.75232","0.000020","pepper mild mottle virus","248582970.33846","copies/l wastewater","81.0","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"1f99d03fb21bd7638166c1d65e6ac597","26","az","State_Territory","04013","Maricopa","12542","f67b7f4c7cd3fbc7b48f5a7b6198e4e3","2026-04-30","grab","raw wastewater","upstream","0.9649","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","6","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4750.0","no","2375.0","691657.19921","0.0","pmmov (gt-digital)","485448367.56","copies/l wastewater","0.3886","bcov (gt-digital)","raw sample","2.5","2026-07-31T11:01:00.000"
"95818f076a11559cfef6b331d7d5e718","729","md","CDC_Verily","24003","Anne Arundel","150078","e4f9ea783080c42a5ea5580c64495264","2024-04-16","24-hr flow-weighted composite","post grit removal","wwtp","10.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","198630.21229","0.000010","pepper mild mottle virus","75345951.95077","copies/l wastewater","59.0","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"4c6d45191fa8ff94336e3897a579efdf","494","il","State_Territory","17183","Vermilion","30479","5e824c678ddaeb3d3d57fe541d977324","2025-03-26","24-hr flow-weighted composite","raw wastewater","wwtp","6.94","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","1745402.37213","0.000020","pepper mild mottle virus","112140000","copies/l wastewater","32.29373","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"76c649fcd6bd1550910f9ae5832e7095","186","ca","CDC_Verily","06097","Sonoma","28000","8246a3dae93312cc0b5e782ec64fa0ee","2025-05-07","24-hr flow-weighted composite","raw wastewater","wwtp","2.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","253486.60714","0.0","pepper mild mottle virus","466197115.32308","copies/l wastewater","142.2","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"1c3620ca75532b2eb670a50e79acd3b6","114","ca","State_Territory","06037","Los Angeles","3500000","0ce87d25da8708a571cf0adabeac2235","2023-05-28","24-hr flow-weighted composite","raw wastewater","wwtp","241.86","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","196186.46657","0.0","pepper mild mottle virus","1066890590","copies/l wastewater","105.4","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"a88929d83d41d0d80bb7ed414694cc10","2584","sc","State_Territory","45007","Anderson","30000","2ba8b4b45096b4b34914ffadf6adddbd","2026-01-29","24-hr time-weighted composite","post grit removal","wwtp","5.572","ceres nanotrap","yes","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","2","not tested","no","no","fluav","infa1 and infa2 combined","5306.15571","copies/l wastewater","3100.0","yes","5306.15571","3730625.21637","0.000020","pmmov (gt-digital)","350919128.6","copies/l wastewater","38.82887","bcov vaccine","raw sample","4.3357","2026-07-31T11:01:00.000"
"e37a7f2352e5899f8b5b735405dd6cca","155","ca","CDC_Verily","06077","San Joaquin","68000","5ea34206e0ca5e1614b106011ce53759","2026-05-28","24-hr time-weighted composite","raw wastewater","wwtp","4.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","187878.30882","0.0","pepper mild mottle virus","424191368.61539","copies/l wastewater","187.2","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"8cd64f1a82a487bb496ecc2b209ca745","147","ca","State_Territory","06075, 06081","San Mateo, San Francisco","250000","ca95215bcce89e620849786c7a7c012a","2023-02-05","24-hr time-weighted composite","raw wastewater","wwtp","42.6","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","483774.12","0.000010","pepper mild mottle virus","99389650","copies/l wastewater","61.2","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"18727825acd5fc86e63c1df1f1a8f56e","139","ca","CDC_Verily","06065","Riverside","91980","413899de99bb9ed041d9e76db00fada2","2024-03-20","24-hr time-weighted composite","post grit removal","wwtp","6.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","1727.25171","copies/l wastewater","1500.0","yes","1727.25171","426506.10745","0.0","pepper mild mottle virus","346023963.32308","copies/l wastewater","92.3","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"d2c80a24cd82be4acec267fd12ee8517","26","az","State_Territory","04013","Maricopa","12542","b2facc7033abccf3712b7058deca0b5b","2025-10-09","24-hr time-weighted composite","raw wastewater","upstream","0.972","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","6","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4750.0","no","2375.0","696746.60341","0.000010","pmmov (gt-digital)","390308761","copies/l wastewater","0.3821","bcov (gt-digital)","raw sample","2.5","2026-07-31T11:01:00.000"
"47f3b86d28354135ba5e82eb6c62ae97","1792","pa","CDC_Verily","42091","Montgomery","13000","91187366af003c094079afa303bb8acd","2025-10-16","24-hr flow-weighted composite","post grit removal","wwtp","1.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","218388.46154","0.000010","pepper mild mottle virus","120044217.62462","copies/l wastewater","33.7","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"cdd1f12ba2380eee1c0e949ea65ce203","423","il","State_Territory","17031","Cook","1127737","73f6ed8c852184bacaf2c96050be1e42","2022-10-23","24-hr time-weighted composite","raw wastewater","wwtp","194.0","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","1318653.54245","0.000010","pepper mild mottle virus","375238125","copies/l wastewater","118.51343","bcov vaccine","raw sample","6.09166","2026-07-31T11:01:00.000"
"fa726f8ca7eff7e9e92534da94aaf249","2122","wi","State_Territory","55031","Douglas","28000","1751691076f5e0d759263a3b823ea9fe","2024-06-09","24-hr time-weighted composite","raw wastewater","wwtp","4.999","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","49893.0","no","24946.5","16859570.46496","0.00066","pepper mild mottle virus","37528000","copies/l wastewater","41.179","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"ebf38838a89258cf3ba01b564617e5ba","19","az","State_Territory","04013","Maricopa","2400000","4e221bbb0b55adf5250fa4c786547cb4","2026-01-19","24-hr flow-weighted composite","raw wastewater","wwtp","137.31","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","6","no","no","no","fluav","infa1 and infa2 combined","3693.31","copies/l wastewater","4750.0","no","2375.0","514358.96906","0.0","pmmov (gt-digital)","756832619.29","copies/l wastewater","0.589","bcov (gt-digital)","raw sample","2.5","2026-07-31T11:01:00.000"
"89802e5a146e7b37fadd437af621d9ac","484","il","State_Territory","17163","Saint Clair","26150","941bea2bd357be22a88c3d7942d1740a","2026-04-12","24-hr time-weighted composite","raw wastewater","wwtp","4.7","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","1377726.36711","0.000010","pepper mild mottle virus","360241089.20097","copies/l wastewater","25.33165","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"02240f17ab4976c7675e6ceebf8a748e","2350","vt","CDC_Verily","50001","Addison","9000","f0039426b9273c4df111e3315dfd61e2","2026-06-23","24-hr flow-weighted composite","raw wastewater","wwtp","1.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","315450.0","0.000020","pepper mild mottle virus","35221224.27077","copies/l wastewater","77.4","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"4779a7945f37cb7e3b7b94902b1b7bd0","102","ca","State_Territory","06019","Fresno","650000","9bf5d6fcd6fdfe71b87ce681381de69b","2022-12-27","24-hr flow-weighted composite","raw wastewater","wwtp","69.45","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","55236.21623","copies/l wastewater","1500.0","yes","55236.21623","22340587.62937","0.000090","pepper mild mottle virus","614922851.6","copies/l wastewater","58.97485","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"8390842440d096426ac366aeadc8818c","308","fl","CDC_Verily","12086","Miami-Dade","750000","2a4b7eed378a55917ff1ed60c71f8e9e","2024-08-25","24-hr time-weighted composite","post grit removal","wwtp","90.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","340686.0","0.000040","pepper mild mottle virus","17205572.27569","copies/l wastewater","17.4","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"bbb0c185549ea4bfec46147574608c06","15","ak","CDC_Verily","02110","Juneau","12000","06442673481e3466f21ae7c914afd01e","2024-03-14","grab","raw wastewater","wwtp","1.9","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","449516.25","0.000010","pepper mild mottle virus","80642136.78769","copies/l wastewater","66.3","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"d6037f370c8b75bd904cfb3c9b014a40","431","il","State_Territory","17031","Cook","270647","de32eed7086734e3b7c31c0401443c9b","2023-05-25","24-hr time-weighted composite","raw wastewater","wwtp","21.91","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","620548.83612","0.0","pepper mild mottle virus","585973125","copies/l wastewater","95.8707","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"44ba28396e0fdb1d95616eae8ce8d59e","726","md","CDC_Verily","24003","Anne Arundel","89319","4873f67f13c410f20f1262c4820299e0","2024-04-11","24-hr flow-weighted composite","post grit removal","wwtp","6.3","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","200248.71528","0.000010","pepper mild mottle virus","84362248.34462","copies/l wastewater","27.2","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"759f17fcb6289cff9f596d80af0a3a69","2122","wi","State_Territory","55031","Douglas","28000","15b54c6b4fce0a13508d07138e398fb9","2024-06-30","24-hr time-weighted composite","raw wastewater","wwtp","6.944","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","49893.0","no","24946.5","23419255.3128","0.00201","pepper mild mottle virus","12424000","copies/l wastewater","41.179","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"a5de6d208c56ead1bfeb853ccb3c867e","169","ca","CDC_Verily","06081","San Mateo","27000","9fc76cda6ac367fade9590dd7565da02","2025-10-23","24-hr flow-weighted composite","post grit removal","wwtp","1.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","157725.0","0.0","pepper mild mottle virus","263962477.53846","copies/l wastewater","55.4","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
